,author,published_at,comment,like
2795,@aripwahyono8135,2024-08-16T21:58:36Z,Indonesia maju terus...saya bangga jadi anak bangsa Indonesia..🎉🎉,14
2796,@sotokwali3635,2024-08-16T21:16:11Z,Juooooossss 😃😃😃👍👍👍👍,4
2797,@diadika4196,2024-08-16T21:12:45Z,"Usut Terus ijasah aslinya Jokowi jika tidak ada di pengadilan harus di adili seberat-beratnya, Indonesia saat ini sudah di jajah gerombolan PKI cina",0
2798,@wildanakbar9045,2024-08-17T05:19:07Z,Emang eak? 😂😂😂 cuman bisa ketawa,0
2799,@ningastuti6742,2024-08-16T20:54:56Z,"79 th merdeka ibukota indonesia yg dicita"" kan bpk.sukarno baru diera presiden bpk.jokowi bisa terwujud .Alhamdulillah",236
2800,@EngghongEngghong-i4j,2024-08-17T01:13:32Z,"Alkhamdulilah.
Kami Rakyat Indonesia sangat bersyukur.
❤ Bapak JOKO WIDODO",19
2801,@MrMan-un2wg,2024-08-17T03:40:04Z,"​@@EngghongEngghong-i4j
INGAT YAAA!!?, untuk orang² yg msh mmbnci pmbngnan IKN? Bahkan msh mau NYINYIRIN TERUUUS!!,  JANGAN SE KALI² kpingin tuk memijak kan kaki nya ke IKN,, M A L UUUU,, bahkan mungkin H A R A M,,, INGAT ITU,,,,",17
2802,@Topo-om3yb,2024-08-17T05:36:01Z,"Jokowi & mentrinya kerja dengan betul"" niat..bukan penikmat. Bukan begitu booloo.",7
2803,@jhongablux8497,2024-08-18T05:04:37Z,"​@@MrMan-un2wg
Justru beri kesempatan kpd mereka untuk melihat langsung dan menyesali apa yg sudah dinyinyirin
🙏",6
2804,@lektono7677,2024-08-18T06:47:49Z,​@@MrMan-un2wgSy sih YEEEESSSS,2
2805,@jupitersatuvenus7125,2024-08-16T20:51:57Z,"IKN ...HARMONIS , NYAMAN ,DAMAI...
SUMBU KEBANGSAAN....SEMOGA PEMBANGUNAN BERJALAN LANCAR HINGGA SELESAI....BRAVO",44
2806,@kristiningsihwashington8473,2024-08-16T20:51:05Z,"SUPER !!!
THANKS YOU !!
MAJULAH NEGRIKU !! 
TRIMA KASIH PAK JOKOWI !🙏🙏
THE BEST PRESIDENT EVER !!! ✊✊❤️🇮🇩✌️❤️🇮🇩💪❤️🇮🇩⭐️⭐️⭐️⭐️⭐️",9
2807,@GacorSik,2024-08-16T20:40:40Z,PEKERJA KURANG BANYAK. 100th BARU KELAR,1
2808,@IndraJaya-gy3sk,2024-08-16T20:29:57Z,"Subhanallah,,,,alhamdulillah, turut bangga IKN  murni karya anak bangsa,,,ir.jokowidodo yg memulai,prabowo subianto menyelesaikan,,,YEs 🇮🇩🇮🇩",47
2809,@rusmini8706,2024-08-16T20:28:53Z,Ben ora ana Demo istana jauh hoho bagus .,0
2810,@GacorSik,2024-08-16T20:14:28Z,PRABOWO KOK JD PRESIDEN. NGOMONG AJA HANYA BS BEOL AYO GAS AYO GAS,1
2811,@jesnolimit-w8u,2024-08-16T20:45:29Z,"kasian orang tua nya keluarin biaya capek2 buat sekolahin, eh gedenya ,... !!",0
2812,@sha21nov87,2024-08-17T23:46:35Z,​@@jesnolimit-w8ugedenya jadi dongo pemuja ras yaman? 😅,0
2813,@netizenpedas209,2024-08-16T19:55:33Z,"INI BENER METRO TV??? Apa gue cuma mimpi??? Babi Kok bisa berbalik arah ?,,",3
2814,@BangAndre-c2s,2024-08-16T19:45:39Z,Apapun kata orang tentang dirimu....tapi Bapak Jokowilah satu2 Presiden yang saya gunakan hak pilih saya untuk memilih beliau.. Terima kasih banyak Bapak...Teruslah berkarya walau sudah tidak memjadi Presiden lagi.  SALUT DAN SALAM HORMAT PAK..dari anak bangsa di Qatar...,228
2815,@JengTiwuk,2024-08-16T22:27:37Z,Se7,7
2816,@AsepIrama-t5l,2024-08-16T22:27:59Z,"Semoga masyarakat sekitar diberi kesehatan ,kesabaran ,dan rezeki yang halal",6
2817,@reignefenn4165,2024-08-16T23:00:45Z,"Indonesia sebentar lagi akan hancur akibat pejabat2nya merangkap pengusaha dan hukum tidak ditegakkan, koruptor2 jadi raja di negara indo. bertobatlah kalian semua maling2 uang rakyat.",7
2818,@zhahirhakamarsyad7063,2024-08-16T23:24:04Z,"Manusia pada dasarnya akan reaktif ketika ada sebuah hal, baru ide baru , sama ketika para nabi memberikan ajaran baru banyak yg menentang mencemooh menggap gila dll,, tapi setelah ajaran itu jl bru di akui, dlu ketika pak karno membawa gagasan baru jga banyak ancaman dll,,karna bnyk yg gk mau mengalami perubahan karna transisi itu menghilangkan zona nyaman",11
2819,@titioktavyanititioktavyani1990,2024-08-16T23:49:09Z,Koment loe sangat2 bijak bang🇮🇩​@@zhahirhakamarsyad7063,0
2820,@mafathony930,2024-08-16T19:42:33Z,"Yakin jadi hambalang jilid 2 .....
Mari kita lihat setelah lurah lengser",0
2821,@musidik,2024-08-16T20:15:14Z,Orang PDI ni titisan Belanda bau baunya,1
2822,@henipusbintari,2024-08-17T00:36:34Z,udh gaes lupain aja org2 beban negara ini.kita fokus aja buat support org2 yg mau berjuang utk kemajuan indonesia raya😊,0
2823,@wildanakbar9045,2024-08-17T05:19:41Z,Sok tahu kamu😂,0
2824,@dani_iskandar21,2024-08-16T19:39:57Z,"APAKAH NEGARA MAJU KRN IKN. KALAU RAKYATNYA SJ MSH BUTUH MKN SIANG GRATIS...PENGANGGURAN, KORUPSI, JUDOL, PINJOL MENINGGI...LULUSAN S1 CUMA 4%...EEEH BERAS, GARAM SJ MSH IMPOR",0
2825,@netizenpedas209,2024-08-16T19:56:28Z,Sdm nya saja yang rendah. Kalo gak sdm rendah mana mau judol,0
2826,@Triedanu,2024-08-17T00:05:31Z,Gimana mau maju pejabat cm mikirkan keluarga dan kroninya rakyat ckp dikasih bansos,0
2827,@ag4sspahn851,2024-08-16T19:37:34Z,"githu dong metro,. mengakui kelebihan org lebih baik drpada cari"" kekurangannya,. kmaren baru aj beritakan negatif"" tentang IKN,. syukur lh sdh sadar taubat lebih baik. jayajayajaya mnuju indonesia emas.",72
2828,@ferrybaniaman3763,2024-08-16T23:28:04Z,karena surya paloh ada di IKN...itu saja alasannya😐,9
2829,@hannysinta5541,2024-08-17T00:28:58Z,Betul..NO NEGATIVE THINKING...AGAR HIDUP DAMAII❤❤❤🎉🎉,4
2830,@siapaluuu,2024-08-17T00:30:04Z,sesuai arah politik pemiliknya.....kmrn kan lawan politik biasa cari kekurangan....skrg sdh gabung ya pasti ikut dukung yg positif,8
2831,@pasetyoplafonbajaringan7395,2024-08-17T00:39:48Z,​@@hannysinta5541pedoman hidup yang gerbaik.adalah positive tinking❤,0
2832,@BanjarSaxty,2024-08-18T02:01:05Z,Stasiun tv politik biasa ber ubah ubah.,4
2833,@pnydinydi2487,2024-08-16T19:31:42Z,"Sejarah Taekkkk,, semua",1
2834,@WiGroove,2024-08-16T19:28:53Z,"jembatan dibangun 2015
bendungan dibangun 2020
artinya emang sejak lama udah ada rencana pembangunan IKN.. kok aku baru ngeh ya.. ternyata mainnya halus",6
2835,@GG_Wepret,2024-08-16T19:49:21Z,"Dari mana aja? Dari goa? Kan rencana di bangunnya ibu kota udah di rencanakan presiden yang lalu, dan di realisasikan oleh pak jokowi",1
2836,@Duniakecil9966,2024-08-16T20:00:32Z,Membangun salah gak membangun salah ini investasi jangka panjang bro gak instan mau jadi negara maju harus langkah ke langkah,2
2837,@JokoSetyawan-uk2yr,2024-08-16T20:19:14Z,@@GG_Wepretkalo rencana udah dr jaman Sukarno tp kan tempatnya tidak di Kaltim..,3
2838,@WiGroove,2024-08-16T20:40:27Z,komentar berbayar lagi.. haha,1
2839,@WiGroove,2024-08-16T20:43:26Z,english or spanish 😂,0
2840,@OcimSamudera,2024-08-16T19:24:54Z,"Alhamdulillah metro tv kembali ke k😅drat nya sebagai tv nasional kebanggaan rakyat Indonesia ,tidak lagi menjadi saluran yg politik utk nol  satu 😂😂😂😂u",3
2841,@m.araaja9982,2024-08-16T20:44:07Z,Kan bigbossnya dah  kembali jalan yang benar,1
2842,@wildanakbar9045,2024-08-17T05:20:43Z,mas anis gimana nasibnya😂,0
2843,@sha21nov87,2024-08-17T23:37:43Z,​@@wildanakbar9045dikembalikan ke yaman ye 😅,1
2844,@mobok9954,2024-08-16T19:07:24Z,coba cek apbm 2025 untuk ikn berapa dah keluar tuh😂😂😂😂😂,0
2845,@Maman-hb3wr,2024-08-16T19:07:19Z,"Hayu berpikir yg positif,jngan sellu nyinyir,benar ya benar,jangan sllu membohongi dirinya sendiri,ikn hasil ibu kota inih di buat oleh wargga indonesia,semoga pk jokowi dn pk prabowo sllu sehatt Aamiin",1
2846,@nguyenphuongpham2787,2024-08-16T19:06:54Z,"Masih kurang ,Mall gak ada.",0
2847,@jodysuwandy7353,2024-08-16T18:50:23Z,Hebat nya jokowi....berani memindahkan Ibu kota....tdk sperti presiden sebelum nya....cuma Omdo ( Omong doang )...,15
2848,@ahmadrifai558,2024-08-17T00:44:58Z,Sembakonya sudah di anterin belum....atau ambil sendiri ?,0
2849,@TrisSabirin-wl8th,2024-08-17T01:06:09Z,"Itulah sebabnya mantan yg g hadir itu malu sendiri, dr awal sdh komen nyinyiran ya malu klo dtng😅",1
2850,@TrisSabirin-wl8th,2024-08-17T01:10:44Z,"​@@ahmadrifai558Kmren mlm Depok sdh trn beras nya, km dpt ga, jgn iri klo g dpt, gratisan gitu lhooo, tp pilih prabowo bkn krn gratisan, krn hati, yg laen sorry hny tebar pesona iri, paling pinter, soo, sadar dr lbh pnting drpd nyinyir,, IKN wow amazing🎉🎉🎉",0
2851,@ululazmi5147,2024-08-17T01:21:19Z,​@@ahmadrifai558kayak orang susah aja ngemis2 minta sembako tapi selalu nyinyirin program pemerintah,0
2852,@ahmadrifai558,2024-08-17T01:28:13Z,@@ululazmi5147 nyinyir yaa...sembakomu juga sdh turun yaa ??ada amplopnya gak yaa???,0
2853,@goenism,2024-08-16T18:40:56Z,PREEEEEEEEEEEEEEEEEET,2
2854,@azidebarons2280,2024-08-16T18:37:10Z,Kalau malam pemandangannya bagus lampu-lampu gemerlapan tapi pas siang koq ga ada apa2 pemandangannya cuma ada gunung dan pohon-pohon di kejauhan,3
2855,@batosfamily1252,2024-08-16T20:01:47Z,Belajar lg sana.. Tak paham kw namanya proses. Bnyk mkn mecin kw,4
2856,@yonggeografis7963,2024-08-16T18:33:07Z,Indah betul...  berlumpur  berdebu  ...sekilas seperti bangunan mangkrak ... mantul,5
2857,@MSDGroup-ez6zk,2024-08-16T19:03:11Z,gak masalah. Ini bukan masalah pembangunan tapi memberi hak ke Indonesia Timur utk jadi pusat pembangunan seluruh Indonesia. hargai hak org lain.,3
2858,@rianabrutu2485,2024-08-16T19:10:05Z,Jongos ngasal,1
2859,@Duniakecil9966,2024-08-16T20:02:14Z,😂😂😂😂😂 kan belum jadi 100% lah lol,2
2860,@jesnolimit-w8u,2024-08-16T20:02:37Z,salah satu bagian dari cara SDM rata2'' berbicara dan berfikir,2
2861,@rahmatkartolo2339,2024-08-16T23:05:20Z,"Lol lo kira bangun rumah ukuran 36  cepat dan bersih
Ini lahanx aja 252 HA lu pkir lol dsar lol amat jadi pembenc*",1
2862,@DewawindhuSancaya,2024-08-16T18:29:47Z,Bangga dgn IKN Nusantara. Terima kasih Presiden Jokowi. Jayalah Indonesiaku. Merdeka!!!,114
2863,@MSDGroup-ez6zk,2024-08-16T18:55:11Z,Indonesia barat pernah merasakan punya ibukota. Sekarang Indonesia timur jg punya hak yg sama.,7
2864,@reignefenn4165,2024-08-16T23:00:49Z,"Indonesia sebentar lagi akan hancur akibat pejabat2nya merangkap pengusaha dan hukum tidak ditegakkan, koruptor2 jadi raja di negara indo. bertobatlah kalian semua maling2 uang rakyat.",4
2865,@Triedanu,2024-08-16T23:54:59Z,Bangga rakyatnya megap2,0
2866,@wmpconsultant8920,2024-08-17T00:41:02Z,"rakyat​nya bangsa ikan donk ""anak abah😂😂😂@@Triedanu",0
2867,@MurdiAnto-sm3ec,2024-08-17T02:25:50Z,"​@@reignefenn4165 masih banyak orang Indonesia yg baik, yang korupsi itu segelintir manusia rakus.Jangan kamu anggap orang Indonesia korop.",2
2868,@bolaubi519,2024-08-16T18:24:44Z,"lagi ngitung hasil proyek kemarin 
alhamdulillah ckup buat 7 turunan kelak 😅😅😅😂😂
aman aman aman",1
2869,@liliessumiyanik,2024-08-16T18:22:59Z,Bangga bangeeet❤#,1
2870,@adelia3201,2024-08-16T18:08:17Z,Ayooo nabung kalo mau tinggal di kota impian gaess,1
2871,@CeskoApriliansyah,2024-08-16T18:07:50Z,Siaran TV nnti sudah harus berubah jadi WITA yah...hehehe,1
2872,@ayuarsy1869,2024-08-18T01:56:10Z,"Ehehe iya , tmpku jg dkt dgn IKN balikpapan",1
2873,@sumiati1759,2024-08-16T18:01:55Z,"Emang cukup dengan melihat keindahan ikn aja ,",3
2874,@JokoHerjanto,2024-08-16T22:16:06Z,Otak ortodoks g ikut bangga NKRI punya istana buatan anak bangsa,1
2875,@AsepSaepuloh-zm2mz,2024-08-16T17:59:12Z,Yg belum merdeka bagimu negri bagimu bangsa adalah masih banyaknya korupsi  mafia  hukum mafia ekonomi ..  klo presiden Jokowi  membuat sejarah yg istimewa yaituengesajkan UUD perampasan harta koruptor  sampai di miskinkan .. orang korupsi tidak takut  mati .yg paling ditakuti adalah takut miskin.,6
2876,@JokoHerjanto,2024-08-16T22:18:16Z,Semoga hidup mu miskin trus,0
2877,@Ntiealone2386,2024-08-18T09:18:31Z,"Kn udah berapa kli bpk ngomong udah memberikn usulan k dpr mau uud perampasan aset yg korup d miskin kn ,, yg tai dpr smpai skrng msih ambigu gk mau menyutujui kn emank dpr yg punya wewenang buat aturan uud",0
2878,@junaidi2585,2024-08-16T17:49:29Z,"Pantaslah korupsi nggak hilang2 meski ada KPK , orang kantornya dan tempat dinasnya peninggalan voc yg mendidik orang Indonesia jadi koruptor , benar kata Jokowi kantor2 yg ada di Jakarta dan Bogor berbau voc yg penuh koruptor",10
2879,@AgusAlways,2024-08-16T17:41:20Z,"Hilang Berita Jakarta.. .
😅",1
2880,@Bayuskyblack3837,2024-08-16T17:39:28Z,ALASAN SAYA KURANG SUKA TV INI ... ANGIN ANGINAN ... KEMARIN SBLM PEMILU JOKOWI DIJELEK²AN ... SEKARANG BOS NYA UDAH MAU DAPET JATAH KURSI NI ... YA DIINSTRUKSIKAN .... BAGUS BAGUSIN YAAAA... PRET .,3
2881,@rinamansur07,2024-08-16T17:32:38Z,Sehat selalu pak,1
2882,@ifasukses17,2024-08-16T17:31:27Z,Ikn sejarah Baru Indonesia maju bersama presiden Republik Indonesia Jokowi dodo ❤❤❤ keren banget liat ikn Kalimantan Timur Indonesia,5
2883,@zeifhan1360,2024-08-16T19:03:57Z,Presiden abal abal😁😁😁😁,0
2884,@wildanakbar9045,2024-08-17T05:23:24Z,​​@@zeifhan1360apa sihh gak jelas kamu anak abah gak diajak,0
2885,@supriatna6930,2024-08-16T17:29:07Z,Nanti istana bogor di isi sama siapa ya kalo presiden nanti di kalimantan,0
2886,@Duniakecil9966,2024-08-16T20:07:54Z,Peninggalan penjajah,0
2887,@sha21nov87,2024-08-17T23:51:19Z,"Jadikan musium saja, buat apa membanggakan peninggalan penjajah 😂",0
2888,@supriatna6930,2024-08-18T02:13:56Z,Kalo peninggalan penjajah kenapa ga di rubuhkan saja dari jaman sukarno ganti bangunan baru,0
2889,@Duniakecil9966,2024-08-18T04:57:42Z,@@supriatna6930Itu bangunan arsitek belanda pekerjanya orang pribumi,0
2890,@selawetingwe5342,2024-08-16T17:17:41Z,"Blm ada sepanjang sejarah Arsitektur se indah se megah Mesir dari jamanya sampai sekarang. agree?? pertanyaanya..kira2 apakah rakyat di jamanya damai, indah, sejahtera ya??",0
2891,@hendraenda6538,2024-08-17T00:53:12Z,Tanya ibu budi😂,0
2892,@zaliraza8403,2024-08-16T17:13:59Z,"Kasian yang suka demo...
Kehilangan lahan pekerjaan
Bravo Pak Jokowi",2
2893,@idaindah4395,2024-08-16T17:27:45Z,"*Saking takut sama yg demo, lari ke Kalimantan, pecundang rupanya, harusnya berani hadapi yg demo, tanya apa maunya*",0
2894,@jesnolimit-w8u,2024-08-16T20:14:23Z,"@@idaindah4395 sedih kebanyakan yang demo adalah mahasiswa universitas yang seharusnya berpendidikan tinggi, demo adalah salah satu bentuk demokrasi untuk menyampaikan pendapat dan aspirasi dari rakyat, itu baik !!

 namun jika yang berpendidikan saja berpola fikir seperti ini, sungguh sangat di sayangkan,..!!",1
2895,@bharatayudha05,2024-08-18T03:33:22Z,Sabar ya dek ya....nasi bungkus pake telor yg ikat karet nya dua ya 😅😅😅,0
2896,@muhamadsarino2549,2024-08-16T17:10:13Z,Pastinya terus maju nkri,1
2897,@alexanolmenter3228,2024-08-16T17:08:47Z,BAPAK HEBAT ❤ bau bau kolonial harus di lupakan ! Kita harus move on dari bayang bayang kolonial menjadi NEGARA MAJU MELESAT JAUH ❤,20
2898,@IwandaA5313,2024-08-16T18:34:35Z,Bau bau kolonial di ganti bau bau nepotisme dan feodal yuk..,2
2899,@mygamechannel5974,2024-08-16T18:55:19Z,​@@IwandaA5313Maksud lo kayak mak banteng? Ketum seumur hidup?,0
2900,@MSDGroup-ez6zk,2024-08-16T18:56:11Z,"@@IwandaA5313  wkwkw salah Indo tiru Amerika yg jadi negara terbaik utk demokrasi dan kapitalis?

Mana ada negara kapitalis demokrasi gak korupsi dan KKN dan berbau feodal?

Trump korupsi malah jadi capres. Negara komunis spt Vietnam dan China berani gantung koruptornya.

Bush Sr angkat Bush Jr lewat pemilu jadi presiden. Hal yg sama dgn JFK angkat anak2nya dan keponakannya jadi anggota Senat lewat pemilu. Bill Clinton nyaris angkat istrinya jadi presiden lewat pemilu.

Amerika barometer demokrasi dan kapitalis dunia. Amerika jadi negara paling kuat di dunia karena demokrasi dan kapitalis.

Lalu salahkan Amin Rais korupsi Rp 200 juta dan angkat 3 anaknya jadi anggota DPR mengikuti Amerika?
Salahkah Megawati angkat anaknya jadi anggota DPR dan ketua MPR lewat pemilu mengikuti Amerika?
Salahkah SBY angkat anaknya jadi anggota DPR lewat mengikuti Amerika?
Salahkah Lee Kuan Yeaw angkat anak2nya jadi PM lewat pemilu mengikuti Amerika?


Lalu kenapa tiba2 jadi salah ketika Jokowi diminta rakyat mengikuati apa yg normal di Amerika?
 
Trump korupsi jadi capres, kenapa Indonesia gak boleh?

Kalau emang gak boleh, siapa suruh Indonesia jadi negara kapitalis demokrasi?

Singapura negara kapitalis demokrasi, Amerika baromater negara kapitalis demokrasi, lalu kenapa Indonesia gak boleh tiru mereka?


Jadi siapapun presiden Indo selama benchmarknya masih Amerika yg suka korupsi dan Nepotisme ya akan tetap korupsi dan nepotisme.",0
2901,@mygamechannel5974,2024-08-16T18:59:53Z,​@@IwandaA5313Maksud lo kayak mak banteng? Ketum seumur hidup gitu?,0
2902,@mygamechannel5974,2024-08-16T19:01:17Z,​@@IwandaA5313Maksud lo kayak mak banteng? Ketum seumur hidup gitu?,0
2903,@novranyuranda8596,2024-08-16T17:07:22Z,Keren ibukota baru Indonesia 🎉,1
2904,@Kipas_angin_maspiun,2024-08-16T17:06:45Z,Ciee yg dulu membawa suara perubahan pas disandera kasus dan diancen bisnisnya langsung memuja IKN 😂,3
2905,@muydisetiawan5245,2024-08-16T16:58:37Z,Mudah mudahan Indonesia ke depan jadi negara maju dan makmur amin,1
2906,@jamilah171,2024-08-16T16:51:28Z,Indonesia sudah merdeka selama 79 tahun dan sudah beberapa kali ganti presiden tapi baru pak Jokowi yg berani membangun Istana negara buatan serta rancangan anak anak bangsa sendiri. Ternyata apa yg disebut si Dedy Mulyadi bahwa IKN itu tempat JIN buang anak sama sekali tidak benar,7
2907,@aajat9133,2024-08-16T22:04:17Z,​@radenrangdu7778😅,0
2908,@cisco639,2024-08-16T16:48:47Z,Metro TV asoy geboy setelah dapat gelar kehormatan langsung memuji ikn 😂,53
2909,@arifajja2579,2024-08-16T17:30:30Z,Si tua bangka amin rangis gak dapat apa2 ya,0
2910,@ragasaleh4750,2024-08-16T17:32:09Z,😂🎉,2
2911,@irvanyauri9628,2024-08-16T18:15:30Z,Ya begitulah org pintar harus jago melihat keadaan dan jago menjilat,3
2912,@frenfaisal5297,2024-08-16T18:51:53Z,Tumben metroTV🤭,3
2913,@MSDGroup-ez6zk,2024-08-16T18:53:22Z,@@irvanyauri9628 hahah salah Indonesia jadikan Amerika itu barometer demokrasi dan ekonomi? Siapa suruh buat Indonesia jadi negara demokrasi dan kapitalis? Bill Clinton kasih istrinya penghargaan negara ketika jadi presiden. Dan Obama kasih penghargaan ke Hillary Clinton ketika jadi presiden. Jokowi cuma kasih penghargaan ke org lain yakni Surya paloh bukan istrinya. Ini beda dgn Anus yg kasih subsidi ke usaha istrinya.,1
2914,@RezXNana,2024-08-16T16:45:03Z,19:27 😅,0
2915,@muhammadrosidi1537,2024-08-16T16:28:19Z,Ikn trending di mana2,11
2916,@endah9612,2024-08-16T16:28:13Z,Kereeeeen❤❤,6
2917,@georgesunaryo5080,2024-08-16T16:18:36Z,"Siang terik knp pake jas lae..
Kayak mau married sj...😊",0
2918,@mthsyiaa,2024-08-16T16:10:26Z,Tapi males bgt kalo wapresnya nanti Gibran......😢😢😢😢,3
2919,@bintangsultan4603,2024-08-16T18:37:14Z,"Kamu saja yg jadi wapres nya gimana , biar rajin tdk males 2 san brooooo",0
2920,@netizenpedas209,2024-08-16T19:59:20Z,Sdm rendah ya malas malasan tapi suka nyinyir,1
2921,@sotokwali3635,2024-08-16T21:22:23Z,tunggu aja elo nanti kalau mau piknik ke IKN bakal diusir sama warga dayak.....karena mulut kotor elo 🤣🤣,0
2922,@abdullahkudus4760,2024-08-16T16:07:03Z,SUBHANALLAH ALHAMDULILLAH ALLOHUAKBAR WALIYULLAH PRESIDEN RI JOKOWIDODO TERBAIK👍💯 DI DUNIA🌏🌐🌍 PRESIDEN RI JOKOWI EMANG HEBAT BERMARTABAT JENIUS VISIONER BISA BANGUN INFRASTRUKTUR BESAR BESARAN SELURUH INDONESIA🇮🇩🇮🇩🇮🇩 KHUSUS NYA BISA BANGUN INFRASTRUKTUR IKN NUSANTARA IBUKOTA BARU NUSANTARA INDONESIA MAKIN MAJU BERJAYA RAYA TERUS MENERUS BAROKALLAH SELAMANYA UNTUK SELURUH RAKYAT INDONESIA🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,5
2923,@frederikawells2425,2024-08-16T16:06:29Z,🎉🎉🎉🇮🇩🎊🇮🇩👍🎊,2
2924,@thenginmoy770,2024-08-16T15:59:39Z,Presiden oleng,3
2925,@Duniakecil9966,2024-08-16T20:06:56Z,Rakyatnya juga banyak yg oleng gak mau kerja keras tapi bisanya mengeluh dan terus2an menyalahkan pemerintah. Suka gibah gosip nyinyir 😢,3
2926,@Keroireng,2024-08-16T15:55:58Z,Kampung sini kapan dibagusin udah  1 dekade ga ada perubahan jalan jalan masih jelek,2
2927,@bejoksaja4875,2024-08-16T16:00:11Z,Kepala daerah mu gak bisa kerja.. demo aja ..,7
2928,@yudipenawai7125,2024-08-16T17:18:21Z,Kades mu yg harus di usut😂,4
2929,@Keroireng,2024-08-16T18:56:06Z,"@@bejoksaja4875 iya bang giliran kemaren jokowi lewat langsung di cor jalan nya, emang harus presiden dulu dateng baru jalan dibagusin bgsat emang",1
2930,@محمدسيفالدين-ف6ص,2024-08-16T19:59:00Z,😂😂😂yg kerjaanya nyiyir  otakya ketinggalan jaman maju NKRI harga mati😂😂😂😂😂,0
2931,@Duniakecil9966,2024-08-16T20:12:03Z,"Kalo kampung rusak yg di protes presiden trus apa gunanya punya kades, camat, bupati, gubernur 😂",1
2932,@WHERESURHEADAT,2024-08-16T15:51:52Z,Metro TV udah mulai muji - muji IKN...,4
2933,@oganofficial4936,2024-08-16T16:25:04Z,"KAN UDAH MASUK LAGI,,,,!!!!! 
ITULAH POLITIK,,,,!!!",1
2934,@burhanismuradcaniago5262,2024-08-16T16:49:09Z,​@@oganofficial4936yg nyinyir pada masuk goa 😂😂,1
2935,@Bayuskyblack3837,2024-08-16T17:42:14Z,maka nya gw ilfeel banget ma ni TV,0
2936,@lilisnurholis9240,2024-08-16T15:50:04Z,Merusak hutan,3
