comment,author,publishedAt,likeCount
"kalo di luar negeri memang benar2 diriset apakah yang namanya bergizi itu, lalu disesuaikan makanannya supaya bergizi, bukan sesuai anggaran. dan program seperti ini selalu bermasalah karena kan anak2 itu seleranya beda2, ada yang doyan ada yang enggak, dan bagaimana dengan masalah kebosanan, bagaimana dengan kesehatannya. apakah bergizi sama dengan sehat? makanan sehat cenderung kurang citarasa, apakah anak2 akan suka? program seperti ini tidak akan efektif, cenderung boros dan rawan kebocoran. kita lihat aja, saya menduga berita selanjutnya adalah anggaran yang meledak (di luar target).",@atikkurniawan2572,2024-12-01T00:37:13Z,0
"lauk ikan teri, sayur daun kelor",@nanangsucahyono3770,2024-12-01T00:35:21Z,0
"Menunya 10,rban nasi, telor dadar,susu ga dpt buah g dapet,lah,di warteg aja,nasi ,sama tempe orek, plus sayur toge😅",@zhafirahazimah8132,2024-12-01T00:31:36Z,0
"Jika anggaran Rp 10.000 diserahkan ke pesantren dengan swa kelola, insyaallah bisa mengadakan makan yg lebih bergizi drpada yg dicontoh di vedio ini.",@pakjon6230,2024-12-01T00:29:17Z,0
"Hahahaiiiii dr 15rebu ke 10rebu jd nya bo'ong dong, dosa besar tuh bo'ong. 10rb dianggaran, nyampe ke vendornya pasti cuman 4rb😂😂😂",@RobinGalon,2024-12-01T00:27:25Z,1
"Di kalbar daerah pedalaman akses jalan hancur yg gas elpiji aja harga 50rebu makan 10ribu cuma dapat nasi sama daun ubi. Belum lagi 10rebu y dipotong d provinsi, dipotong lagi d kabupate. Dipotong lagi d kecamatan. Dipotong lagi d desa. Dipotong lagi sama vendor d sekolah jgn2 nyampe sekolah tinggal 5rebu😂😂😂😂",@plantersawitabal-abal9340,2024-12-01T00:13:46Z,2
"Yoiiiiii....pasti disunattt oknum2 rakussss, ah pasti nyampe ke vendor cuman 3rebu doang😂😂😂",@RobinGalon,2024-12-01T00:29:19Z,1
Smpai di anak cuma dpt mkanan cilok dong😅,@fujilestari5326,2024-12-01T01:20:19Z,1
"Bukan Bermaksud Nyinyir...
Tapi Coba dibrowsing Anggaran Makan Untuk Atlet PON perporsi kemarin berapa?
Terus jadi makanan seperti apa?
Beritanya udah menguap....

Kemudian Gizi apa yang bisa diharapkan dari Anggaran 10 Rebu?😅",@iwakmangutkendal6945,2024-12-01T02:51:38Z,1
"@@iwakmangutkendal6945 nah betul...PON aza amburadul eh menpora nya dipilih lg, ada apa itu ? Masak minumannya dikasih Kara (santan) 🤣🤣🤣",@RobinGalon,2024-12-01T02:55:52Z,1
"@@fujilestari5326 pastilah ....negeeri korup ...dari 10rebu, turun cair minta fee sunat jd 8rebu, turun lg ke propin sunat jd 6rebu, turun lg ke dinas sunat lg jd 4rebu, sampe vendor sunat lg jd 3rebu, jd yg sampe di siswa cuman 1000",@RobinGalon,2024-12-01T03:00:04Z,1
"ooo y 5rb aja saya stj asal duitnya gak ngutang dari china, memalukan buat makan duit ngutang.",@salfaandini8867,2024-12-01T00:04:18Z,0
Klo TNI yg  masak y cukup,@MujiantoDeket,2024-12-01T00:04:15Z,0
"Klo beli di warung y GK cukup ,tapi klo 10,000 misalnya utk 100 orang y cukup , karena yg di beli bahan mentah ,",@MujiantoDeket,2024-12-01T00:03:21Z,0
"Turunin aja jadi 5000 Pak,kemahalan 10000,
Janji kenyang aja pak,ok gass",@DaniyalAkmal-v6s,2024-11-30T23:56:52Z,0
Embahmu,@RobinGalon,2024-12-01T00:30:11Z,2
"Saat KAMPANYE PILPRES 2024 ditanyain berapa, bilangnya 15.000 , ditanyain UANGNYA DARI MANA, dijawab Indonesia itu kaya SDA BLA BLA BLA 😂😂😂 Contoh reporter itu 10.000 Ndak pake box dan sendok plastik 😂😂😂 kalo dikurangi juga biaya tranport, biaya MAKELAR , SISANYA 4.000 😂😂😂 PPN SABET RATA NAIK 1%😂😂😂😂",@GlennAbednego-rs2dv,2024-11-30T23:56:17Z,0
Sampai di siswa 4000an,@FajarKusuma-qj9ru,2024-11-30T23:48:48Z,1
"Pastilah😂😂😂, yg nyampe vendor 4rebu, yg nyampe ke siswa ya jelas cuman 1000😂",@RobinGalon,2024-12-01T00:31:12Z,1
Hayo siapa setuju kasih mentahannya saja ke anak anak anda. Kalau punya anak dua pada sekolah dapet Rp 20.000.- kaan...!.,@nyunyutharto1086,2024-11-30T23:28:21Z,1
Ayo jujur mau makan gratis atau mentahannya saja ...,@nyunyutharto1086,2024-11-30T23:29:14Z,0
"Anaknya nggak doyan, terus di buang",@ahmadjarmoko9919,2024-11-30T23:22:44Z,1
"Liat aja ,sampek berapa lama program ini akan berjalan? 
Nanti ujung"" nya pajak naik terus",@samsularifin1672,2024-11-30T23:22:32Z,0
cukup lah.hanya saja kalau setiap hari ya mohon maaf mungkin si anak bosan....,@DjokoRoosmany,2024-11-30T23:21:11Z,0
"Untung anak Paud TK SD Blom Bisa Demo.
Yg penting Nepatin Janji Kampanye 😂😂😂",@derafasya747,2024-11-30T23:17:07Z,0
Udah enak kok itu. Cukup. Banyak anak sekolah yang nggak sarapan ke sekolah. Itu udah baik. Di tahun berikutnya pasti pak Prabowo lebih memperhatikan gizi anak.  Terimakasih pak Prabowo.,@evamulya,2024-11-30T23:17:05Z,2
Jadi BUZZERP bagaimana caranya?,@pocophone2010,2024-12-01T02:21:19Z,3
"Belajar ngitung dulu mass, ..minimal 15.000 masih bagus, Tpi focus kan ke anak usia sekolah level PAUD dan SD....",@izhafachmad7874,2024-12-01T16:34:36Z,1
"Si WOWO waktu debat capres-cawapres salah jawab. Yang bener, mengatasi stunting mulai dari ibu hamil sampai balita bayi lima tahun. Nah si wowo sudah terlanjur untuk anak usia sekolah 🤣🤣🤣🤣🤣gara-gara go be LOOOG menjawab 😂🤣😅",@pocophone2010,2024-12-02T09:16:31Z,2
Utk rakyat cm 10rb cb klo pejabat 1piring bisa utk makan org se rt itulah klo suara dah terlanjur dibetikan utk menjadi pejabat,@Swasngr,2024-11-30T23:05:00Z,0
Itu udah mewah bener bagi kami orang2 desa,@HeriSusanto-g2g,2024-11-30T22:55:07Z,2
"Mewah itu relatif Mas , yg rasional itu yg masuk akal.",@computerproteksindo4025,2024-12-01T05:51:08Z,0
"10.000 itu bukan makan bergizi gratis, itu cuman MAKAN GRATIS AJA",@metromebel4918,2024-12-01T07:41:41Z,1
"Makanya,mending orang tuanya yg nganggur kasih kerjaan dengan gaji yg memadai,biar aja anak mereka yg bikin,mereka yg tanggung jawab.Tapi tlong jangan membebani menengah kebawah dengan pajak2 dan tetek2 bengek,itu sama aja bukan ingin mensejahterahkan rakyatnya,tapi meres rakyatnya.",@heryatiheryati9678,2024-11-30T22:48:18Z,0
Kampanye sah2 aja koar2 makan bergizi gratis hehe jebul gedabrus. Pemuja tetap bela: “asal jgn omon2” silahkan nikmati pilihan anda semua😀😀😀,@retnopurwanti513,2024-11-30T22:45:33Z,0
"Soalnya uang pajak rakyatnya gk cukup,kan ud  buat gaji para pejabat2kabinet gemuk,harap maklum.😂😂",@heryatiheryati9678,2024-11-30T22:43:00Z,0
Emang di papua ada makanan seharga itu.😂,@heryatiheryati9678,2024-11-30T22:37:22Z,0
"🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨""ITU SUDAH MEWAH LOH....COBA PERKELAS MURID BERJUMLAH 30 DIBERI 10 RIBU SEMUA UANG BERJUMLAH 300 RIBU...KALAU DIBELI AYAM SAYURAN DAN DIOLAH SERTA BUAH DAN SUSU APAKAH CUKUP.....🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨",@zhf4r76,2024-11-30T22:36:38Z,0
"Dari awal omon omon aja ni program,,,yg milih si raja omon omon juga oon,,,mau main sulap porsi 10 ribu dijadikan sperti porsi 50 ribu",@DianHermawan-z1c,2024-11-30T22:36:23Z,0
"Ganti aja slogannya jangan makan siang bergizi gratis,tapi makan siang asal kenyang.😂",@heryatiheryati9678,2024-11-30T22:34:17Z,19
"₥ɇ₦đł₦₲ ₭₳₴ł ₴ʉ฿₴łđł ʉ₳₦₲ j₳j₳₦ ₳₦₳₭ ₳j.. ₱ɇ₥ɇɽł₦₮₳ⱨ ₴ʉ฿₴łđł 10ɽ฿, øɽ₮ʉ ₮₳₥฿₳ⱨ 5ɽ฿ ₳j",@hendry086,2024-12-01T07:22:16Z,0
"Hahaha, makan kepaksa ngutang gratis visi misi yg mengecewakan.",@RukmanRiyan-y1p,2024-12-01T07:40:49Z,1
Turun lg jadi goceng😂😂,@demoman7229,2024-12-01T09:10:11Z,0
"setelah di ksh ke vendor... jatuh nya tinggal Rp 7,500.....😂😂😂",@anindavirgina574,2024-12-01T09:29:43Z,0
"@anindavirgina574  mayan dpt nasi sayur,ayam/ikan bawa sendiri🤣🤣",@demoman7229,2024-12-01T09:33:52Z,0
"Dapat krupuk😂,,di buat uang jajan ajalah..",@bammbang-uz2ru,2024-11-30T22:32:21Z,0
"Kl mau mewah bawa sendiri...., bagi kami  10 eh tiap hr sangat berharga karena belum tentu tiap hari anak kami ad uang saku ap lg sampe 10 rb....",@VivoLabuhan4,2024-11-30T22:03:26Z,0
"Kan harus sesuai janji ,😂",@heryatiheryati9678,2024-11-30T22:39:25Z,0
NASI KUCING ,@fffw2355,2024-11-30T21:56:13Z,1
Belum mulai anggaran sudah diturunkan dari 15 rb jadi 10 rb.,@yadisuryadi2307,2024-11-30T21:54:10Z,0
Waktu kampanye janjinya Rp 30 000,@ritaariyani3653,2024-11-30T21:47:52Z,0
10rb di papua pedalaman cukup u bikin keributan... Krn di jawa nasi lengkap di sini cuma air putih doang... Lalu merasa ga adil dan akhirnya semua teriak merdeka dr anak tk sampai orang dewasq,@klandullrohman4382,2024-11-30T21:42:59Z,0
"Susah kalo sudah janji 😂😂😂 Menu kangkung sama sayur oyong aja blas.
Menuju Indonesia ngantuk 2045",@Kvegan829,2024-11-30T21:41:59Z,0
"10 rb begizi?, imbasnya ppn naik 12 persen, rakyat juga yg menderita, mrnding nggak usah deh",@creativet4915,2024-11-30T21:40:58Z,0
10 rb ya cuma dapet indomie + telor 😂😂😂 hadddeeehhh sangat bergizi sekali... Wowo lawak ni ... Minta bantu sama rakyat 58% wooo .. patungan bantu anggaran nya...,@TekongKapalReot,2024-11-30T21:35:05Z,0
"10 ribu bukan makan bergizi ,tapi makan nasi kucing 😂",@rizasubaktri,2024-11-30T21:28:56Z,0
"Uang10000 dapat pecel punten peyek kacang,",@HariYanto-rq1vq,2024-11-30T21:27:15Z,0
Di konten ini kog hanya nasi plis sayur? Mana lauknya spt di info selama ini ada telor bulat dan susu? Klo mwnu lauk telor setiap hari apakah tidak bosan?? Perlu variasi selain telor bulat utk lauk nya..berharap jangan sampai asal2an dlm pelaksanaan nti nya..🙏🙏,@yudaparipurna770,2024-11-30T21:24:59Z,0
"Goreng terus.. 
udah jelas ini",@ID_FA,2024-11-30T21:22:06Z,0
Mana ada jaman sekarang uang 10 ribu dapat makanan bergizi + susu 😀😀,@muhammadrois3826,2024-11-30T21:21:52Z,7
Betul,@KartoNapitupulu-pt9nx,2024-12-01T02:30:35Z,0
Ada bro.... hanya di negara wkwkwk 😊,@Aditya0905,2024-12-05T10:05:27Z,0
"10k per orang, .. 1sekolah berapa siswa, dan 1 kota berapa sekolahan, negeri swasta..dan ini se Indonesia raya lohh...😂
Perhari bayangkan, kalau sebulan berapa tu anggaran.. spalagi setahon....😂😂😂 Koplak",@SaifulHakim-l2z,2024-11-30T21:08:33Z,0
Omon omon😂😂😂,@NorryHidayat,2024-11-30T20:25:33Z,0
"Korupsi nya 5000 jdi nya makan bergizi 5000 dapat apa ya, maulah biar agak hemat dikit😂😂😂",@mastercampuradukchannel8436,2024-11-30T20:15:43Z,1
"Itu bukan makanan bergizi.. tp makanan asal kenyang.. kl bergizi harus cukup kandungan protein nya..
Diganti aja kata2 bergizi dgn "" asal kenyang""...
Trus susunya yg kemaren2 dikasih ga jadi?",@remigarden7455,2024-11-30T20:04:41Z,31
Susunya gak ada😅,@DiahAyu-o6e,2024-12-01T01:16:31Z,0
Ra sah kenyih,@CondroKirono-ob3ze,2024-12-01T01:42:49Z,0
😅😅😅,@kalillaazma4488,2024-12-01T04:31:08Z,0
karna daging sudah ga mungkin dapat...taon depan mungkin kita bisa ikut sperti thailand...harus di teliti kecoa.. cicak.. bahkan tikus got.. bakal digantiin sebagai sumber protein hewani kali yaa..🤣🤣🤣🤣,@sintaxerror423,2024-12-01T04:48:53Z,2
​@@sintaxerror423hahaha sehat kaga cacingan iya bang 😂😂😂,@pendiruswanto5632,2024-12-01T05:18:53Z,2
"Rp 10.000 sdh dpt nasi putih + cap cay + tempe + perkedel +  telur ceplok + daging + buah + susu
Catatan : telur, daging, buah dan susu bawa sendiri dr rumah. 😊",@WarsitoBombong,2024-11-30T20:01:25Z,0
Jangan bandingkan di warung. Warung makan itu ngambil untungnya 5o persen,@sundarindari7664,2024-11-30T20:39:55Z,0
"Ya ampun ,, 😂😂😂",@khaget7892,2024-11-30T19:48:49Z,0
"Wes kadung janji,,,  harusnya mending sekolah gratis baik swasta maupun negeri",@imamsukarjo1116,2024-11-30T19:47:23Z,0
"Wah,wah,wah, makan bergizi apa pak klu hanya 10.000 /porsi.
Makanya jgn terlalu gede janji.",@EdiHardin,2024-11-30T19:06:05Z,1
"Pak mohon maaf ini belum kehitung oknum oknum yg ambil cuan sebelum masuk ke pihak catering ya pak,bagaimana bisa menu sehat nanti sampai ke setiap anak pak🙏 mending dalam bentuk uang langsung sampai ke ortunya dan ada laporan khusus ortu ke pihak sekolah klo uang tersebut bener bener untuk makan anak,sesuai yang anak suka doyan dan bergizi🙏",@novitaamoveon9140,2024-11-30T19:03:26Z,0
Dpt mie ayam tdk pake es teh...😂,@edirobiyanto661,2024-11-30T19:01:26Z,1
Mkn siang gratis bergizi 10.000 apa cukup 😂😂😂,@user-pf6mr9ep1g,2024-11-30T18:46:00Z,0
"Dampak istana dewa Mulyono(IKN),makan gratis di paksakan😂😂😂😂",@Dewikikisuci,2024-11-30T17:05:27Z,1
"uang nya langsung kasih ke orang tua masing""jgn dikelola disekolah/catring😊😊",@SetiaWijaya-u8n,2024-11-30T17:04:51Z,0
"Ada yang mengelola.
Dan melibatkan sekitar 1jt lebih tenaga kerja se-Indonesia",@sundarindari7664,2024-11-30T20:45:43Z,0
"@sundarindari7664  semengelolanya ya tetep pake vendor lah
Wkwkwkwkwk",@miftakhurokhman8169,2024-12-01T03:25:42Z,0
"iya aja klo yg makan kuli bangunan segitu banyak nya,kan buat anak"" bos😂😂😂😂",@SetiaWijaya-u8n,2024-11-30T17:03:44Z,1
"itu mah orang yg jual pengen cari untung boss,wartswan perbandingannya jgan dikota didesa cukup 10 rb bosss",@SetiaWijaya-u8n,2024-11-30T17:01:46Z,0
Guru guru yg sudah dapat gaji banyak suruh periksa makanan ank yg di buat bekal harus ada susunya ..empat sehat lima sempurna .,@HabilQabil-of6ge,2024-11-30T16:27:21Z,0
"Guru juga naik itu diprank, coba tanya ke guru2 bnr gak naik gaji, ternyata omon-omon.. skrg makan bergizi jg omon-omon.. 😂😂😂",@teguhsaputra1937,2024-12-01T00:54:59Z,0
Wkwkwk...,@syahrulfauzi1837,2024-11-30T16:26:02Z,1
Lajut pak ....mak nya aja yg masakin uang segitu cukup kok sama beli susu supaya ngak di ambil untung sama biaya masak sama biaya ongkir .klo melalui catering .biar ngk korupsi biaya belanja di mahalin,@HabilQabil-of6ge,2024-11-30T16:16:02Z,0
Apa bergizi Rp 10 Rb/porsi ? Nggak cocok sama namanya,@rehnasembiring5122,2024-11-30T15:37:35Z,0
"10 ribu kali penduduk Indonesia udah berapa di hitung berdasarkan perhari , sebulan udah keluar anggaran berapa",@fgr-dr3nn,2024-11-30T15:26:39Z,0
Ambyar,@SaifulHakim-l2z,2024-11-30T21:05:12Z,0
Ini proyek ngawurr😂,@SaifulHakim-l2z,2024-11-30T21:05:42Z,0
Dapat nasi kucing 🐈 enak loh 😂😂😂,@lilirauf1882,2024-11-30T14:49:00Z,19
10rb dpt batagor apa2an itu omon2 tok,@Swasngr,2024-11-30T23:06:32Z,1
​@@Swasngr kenyihmen kwe meneng ae ga iso to opo grisenen,@CondroKirono-ob3ze,2024-12-01T01:44:45Z,0
"Jangan ngambil di JKT bos, lagian itu 10rb di rumah makan punya orang bukan pemerintah",@UmiWulan-m7j,2024-12-01T04:05:07Z,0
​@@UmiWulan-m7jrumah makan pemerintah di sebelah mana ya?,@trubus3606,2024-12-01T04:17:43Z,3
"​@@Swasngrbatagor dapat 3 doang, ga kenyang",@jonyjk1267,2024-12-01T05:06:51Z,0
Apa dgn mkn siang gratis apa rakyat sdh miskin ya....,@SemarAng-u1y,2024-11-30T14:41:56Z,0
Gimana bisa disebut bergizi.buah dan susunya mana?? Jauh banget dg uji cobanya,@trigunadi4188,2024-11-30T14:41:33Z,2
"Lanjutkan pak prabowo...,yang penting bukan omon omon doang.. 👍👍 semoga Indonesia kedepannya lebih baik lagi..",@muhammadhabibullaharman9070,2024-11-30T14:36:40Z,10
"Inilah contoh rakyat bodoh, dikibulin pejabat nurut2aja",@Tongbajil-on9mg,2024-12-01T02:36:10Z,0
"10 rebu dilanjutkan dapet apa?
😂😂😂😂",@miftakhurokhman8169,2024-12-01T03:22:48Z,0
​@@miftakhurokhman8169lama2 jadi 5ribu,@gunawansaputro9981,2024-12-01T04:42:28Z,0
"saya yg sering masak sendiri + tempat saya penghasil daging ayam, telur. dekat daerah  penghasil sayur, dekat laut... hitungan saya 10.000 cuma dapat tempe, telur, sayur dan nasi tokh, susu dan buah ga dapat ya... jadi ini jelas OMON OMON doang",@jonyjk1267,2024-12-01T05:08:42Z,4
​@@jonyjk1267nasi padang dapet ngk bang 😂,@pendiruswanto5632,2024-12-01T05:21:25Z,0
"ngapain sih bnyak yang ptotes... masih mnding di kasih makan gratis.. terlepas dr naik trun nya anggran... yg dibtuhkn itu kandungn gizi.. baik karbohidrat,protein,dan serat.. jd protein tdk harus dg daging.. protein juga bisa si dapat dr telur bahkan tempe tahu",@arfan9031,2024-11-30T14:15:36Z,0
"Makanya kalau janji mikir dulu jng hanya untuk pencitraan saja, mending untuk peningkatan ekonomi n sekolah swasta maupun negeri gratis semua itu lebih bermanfaat,,,",@imamsukarjo1116,2024-11-30T19:57:06Z,1
Cukup tempe goreng aja sudah bergizi mbak dengan harga yg cuma-cuma 10 rebon aja ya kan..kayak apem hahahaha...!!,@khalifahas717,2024-11-30T14:13:01Z,0
Nasi kucing + gorengan 2,@missplan7503,2024-11-30T13:57:53Z,1
Pisang goreng aja pak Prabowo,@OgiGioderri,2024-11-30T13:55:41Z,2
Di batalin aja daripada bingung duitnya ngutang lagi dari China infonya,@PurwaSentosa,2024-11-30T13:50:53Z,0
"KOMPAS sama yg membahas gak ngerti apa apa 😂😂
Bisanya hanya membahas anggaran 😂😂
Kata siapa gak cukup 10 ??
Sini main ketempatku masih banyak tempat makan 10 ribu.
Gayanya membahas tempat dan peralatan masak 😂😂 buka mata woii.. emangnya tempat makan disini gak bayar pajak dan gak memakai peralatan masak ..??
Orang berduit yg hidup didalam ruangan ac membahas makan 10 😂😂 gak gak bakal bisa.. kalian iya sekali makan di restoran ratusan ribu 😅😅",@Palesisral,2024-11-30T13:46:49Z,0
"intinya dulu Janjinya 15rg/ org=400T/th..dulu jg Janji Oktober SEMUA GURU termasuk HONORER Naik Gaji 2jt/bln ternyata 2025 cuma Naik 500rb itupun tdk smua Guru..
cuma Org Dongok yg masih percaya Geng Pinokio..apalagi sampe Nyebokinnya😁",@fharezcoolz,2024-11-30T21:45:34Z,0
Janji yang dibatalkan APBN,@HandaruSakti,2024-11-30T13:46:25Z,0
Makan omon omon gratis 😂,@widayantosetio,2024-11-30T13:43:13Z,1
"Anggaran 10 itu klw di kasihkan ke orang tua siswa akan lebih epektip ,ga mungkin ngambil untung klw orang tua siswa yg memasaknya ,lain hal yg di.kelola oleh catering semacamnya pasti perhitungan nya ada untung ruginya",@SitiRomlah-n3s,2024-11-30T13:42:44Z,1
"dikasih ortu, buat bayar arisan😂",@Zio-j1b,2024-11-30T22:13:04Z,0
"Dulu di kampanye begitu semangat teriak "" Makan siang gratis"". 
Eeeeh, ternyata. Asal ceplos.",@asepdarajat7985,2024-11-30T13:40:54Z,17
"Biaya makan siang gratis untuk anak2 sekolah dari duit hasil pemberantasan JUDOL 😂
Jd semua anak2 sekolah dikasih makan siang gratis oleh prabowo dari duit haram JUDOL yg jumlahnya fantastis 9000 T.",@korupsi56,2024-11-30T13:38:04Z,0
"Kalo kt pendekatan filsafat, ya kt harus siap2 dgn pendekatan filsafat yg lain",@selinzhafir5181,2024-11-30T13:33:38Z,0
Susunya kemana.😂😅😊,@cintyasaiyan2935,2024-11-30T13:30:04Z,0
"Krn dlm jumlah besar, dana 10 rb per porsi sekali makan mnrt saya sdh cukup.  Menunya bisa bervariasi terutama dlm hal pengaturan lauk. Contoh :
Nasi 4.500
Telur 1 butir 2.500
Tahu/Tempe 2 ptg  1.000
Sayur 1.000
Bumbu. 500
Kemasan 500",@isban8327,2024-11-30T13:27:58Z,0
Susunya?,@PurwaSentosa,2024-11-30T13:45:02Z,0
Lah untungnya UMKM apa?,@ArisTajri,2024-11-30T14:08:14Z,1
@@PurwaSentosa Kebanyakan anak2/remaja ngga pernah minum susu sebelum atau sesudah makan....,@isban8327,2024-11-30T15:23:49Z,0
"@@ArisTajri mungkin di luar itu masih ada anggaran dukungan manajemen, utk sewa tempat, antar jemput makanan, jasa masak, meeting2 dsb.",@isban8327,2024-11-30T15:26:29Z,0
"Ha?bumbu 500,kemasan 500? Cobaaaaa cari dimana?tunjukin dong pak nama tokonya🙏",@novitaamoveon9140,2024-11-30T19:08:23Z,0
Kaum 58% bakal protes nggak ya? Yg ketipu kan mereka. Kalo  yg sisanya kan sdh paham.,@buddyguys2709,2024-11-30T13:26:26Z,14
"Buat saya pogram ini di bàtal itu lebih baik. Agar apbn habis tdk menjadi tae.
Dan sya sendri msh mampu ksih makan bergizi buat anak sya.",@Budiman-p4j,2024-12-01T04:41:46Z,1
"itulah Indonesia..dlm memilih pemimpin bkn d lht program nya,tp penting dpt uang, sembako 😮😮😮 beda ma negara maju milih pemimpin d lht program nya & kredibel tdk nya",@dedymahe9988,2024-12-01T09:25:30Z,2
Mending kasih uang aja kemurid buat beli alat alat sekolah,@NovalAditya-iy8rl,2024-12-01T10:09:35Z,1
​@@NovalAditya-iy8rl TULLL 👍🏻,@nitamaura7890,2024-12-02T01:21:53Z,0
Omon2😂,@burungku796,2024-11-30T13:25:08Z,0
Seharus pengusaha tv membiayainya jangan ngomong melulu.,@Saya08-y6y,2024-11-30T13:24:34Z,2
"lho,,,yg janji kan Prabowo sama gibran, kok pengusaha tv yg anda suruh bayar 😂😂😂",@kadekbontekoe5234,2024-11-30T14:00:07Z,3
@kadekbontekoe5234  ya jangan komen melulu bikin resah masyarakat klo gratis kau seru gunung gunung itu jadi mas,@Saya08-y6y,2024-11-30T15:49:57Z,0
@kadekbontekoe5234  klo semua mau gratis kau seru gunung gunung itu jadi mas aku kau pendukung Ganjar yang sangat kecewa mana negara di atas dunia ini semua gratis kamu ingat rakyat Indonesia sebanyak jari kamu?,@Saya08-y6y,2024-11-30T15:54:05Z,0
"​@@Saya08-y6y 
sebenarnya gampang biar anggaran cukup untuk anggaran makan gratis...

cabut subsidi bbm, pupuk, listrik, kur,  naikin pajak 10%...
Beres...",@Zio-j1b,2024-11-30T22:23:15Z,0
"Siapa yang bisa menyediakan makan bergizi dg harga 10 Ribu apa pejabat gak punya anak yg setiap hari makan coba bandingkan,,,",@parwotowoto204,2024-11-30T13:22:04Z,14
